3952000	2128,12220,16550,4479,4648,28631,29099,21844,13349,13998
4850000	11605,1428,19980,12512,614,4794,4731,14678,11682,24601
4963500	21110,21092,16572,15534,18002,25372,15538,4411,13240
5082750	26631,17280,11029,2059,7868,17214,29547,4795,20449,6740
5906250	27791,143,13784,20529,3047
10393750	2437,29265,3438,28992,17531,7868
11493000	7868,22727,9072,12453,8689,4694,14661,1533,5680,22828
11894500	15138,26619,24009,9548
12231250	28149,6246,26722,26973,19539,27155,24274,12173,5529,10329
1446250	19751,7105,18712,23482,20297,1155,700,14525,22505,21852
1985250	2683,9645,28059,21110,24307,21865,12220
3188000	9567,18025,16463,26618,4993,17429
3520000	21919,28065,1700,14415,23409,5254,23928,2999,21336,27927
364250	11679
38250	14265,18730,10051,11176,28719,20626,15138,17590,11447,2694
4421250	16110,8439
5959000	14242,14153,18805,251,4078,6672,27791,26722,11328,8327
6247250	15814,22736,28626,19615,25618,22680,10840,16918,8171,18874
6564500	11176,11612,14902,16406,12977,4949,18730,29095,11196,21672
7345250	2750,5845,23656,15138
7699500	11793,8719,18730,23928,13592,11080,22280,28410,360,1222
83250	6174,4220,28885,25753,15434,1731,7624,7409,21238,7989
10047250	3555,12132,8976
11142000	17407,12352,18180,28378,29099,18075,4939,1493,2695,5833
1381000	14261,17958,25329,29099,8724,27637,22099,10857,1831,8662
2428500	1396,4986,9250,17153,28332,22915,7160,22314,17640,4172
380000	14174,22094,554,12329,2128,1773,5620,22367,15618,18628
4102750	20585,10026,26843,21787,22523,19149,15353,5267,4919,15075
4922750	18024,2669,25733,18013,18489,7263,20701,18465,7340
5027500	11201
5769750	24503,16818,18731,20147,143,26614,4440,16116,2455,29231
5847500	28504,29505,21865,1831,17995,8978
6619500	3627,21067,15089,16952,5221,1917,15934,11465,4479,21110
7927750	26288,18624,26341,15065,20279,3032,12674,12680,9549,14020
8129250	7868,16323,25733,18097,8637,22999,7045,28617,22489,25260
10018000	5429,15874,27791,12447,20343,2655,25252,19015,642
10063000	22393,14930,10893,22889,21110,20207,2257,18805,679
10257500	10893,4281
10309250	10999,15192,21091,5043,18996,14942,11734,8089,9472,11329
10513000	6147
11111500	27791,25142,13962,4216,12379,20051
11321750	11730,29547,17060,24907,7997,13745,21672,9906,23338,12358
1148000	23284
11936000	14294,1962,13020,28470,28641,8494,10948,21393,3935,3482
12337750	21092,13888
1240250	12394,2160,8689,20297,18392,5998,7871
145750	24242,3847,11196,7409,11578,1440
1517000	27205,4808,7208,15086,16302,24087,11350,15299
1812000	11196,7105,7868,19814,16406,21628,29077,23793,28410,3228
2251750	23549,22727,6571,29385,13084,25177,14451,16663,29203
2492500	19005,20979,16939,10464,20083,5557,23969,11124,26655,20585
5012750	7963,2208,5053,3393,13020,5043,8799,1335,11196,10893
5143250	14482,26614,16609,23549,26394,6287,5429,9563,19457,29547
6848750	8689,21336,12160,264,22319,7070,4307,22894,13354,2891
7545250	11679,13891,14381,3228,29099,3329
8271000	11280
9782000	29364,18758,14902,5367,3151,6724,5086,7248,1831
10069500	4571,15322,7868,18519,10740,2257,21400,19973,18084,8637
10401500	22950,12189,27791,7868,14048,24929,13258,8816,17959,20979
10774750	1577,14942,2899,27791,27199,11687,22749,20338,25488,23900
11874000	12220,11679,4220,13844,18180,29203,19668,16550,1282,4510
1324500	7868,5336,27927,6305,14482,20872,10404,8028,6980,12977
3981750	27791,1831,3228,6520,22280,23143,5185,25386,15602,21565
452750	10872,14796,141,25488,22547,18491,251,6672,16460,15638
47000	23549,18835,1950,2999
6003750	7868,8792,7737,15414,23013,647,23480,5053,4750,11679
6754250	20152,26789,17945,28936
6867750	7552,4078,2655,25424,17013
7016500	14020,1366,26546,24193,27407,11679,10616,22280,7560
7190750	14526,27791,9413
7320250	26728
7886000	9472,15446,5267,6880,15934,1428,1712,5094,6080,4939
8033500	2471,20996,21110,28653,6113,21094,12489,16939,6348,12435
10261750	14261,1222,21657,17061,19394,28270,14533,15645,11679,5285
10588000	15138,14020,22499,9295,849,9209,28825,3720
10790500	15716,7105,22889,22126
11730000	21565,13390,23656,5443,18523,12914,6193,471,8296,1446
11972750	7260,15631,7936,4846,21693,647,28855,17972,954,20708
1724000	29099,10521
2168250	7868,13494,17732,15200,5662,21683,5803,22749,21838,28653
2870250	17606,14020,7096,4003,14426,8327,15096,29363,28603,27625
3795000	12352,29099,24601,11687,21865,26127,23143,6597,20747
4853750	19955,25596
4902250	23628,4709,14360,2323,27111,8207,18730,14794,27161,15904
5052000	7868,5150,16420,25299,12220
6400000	2452,15258,3313,9567,18712,22371,28270,2600,26737,3536
711500	26722,11052,4709,17118,14360,11578,13682
9437500	489,15718,28662,15584,7208,12168,22280,2683,14694,23563
10492250	4949,24984,20045,7868,26464,11061,8996,23662,26728,3228
10609250	8693,5598,5330,19702,21919,20979,28694,7409,2963
1074500	9567,16602,12606,6052,4571,10908
10845500	13390,9985,28631,28924,29497,12512,17060,18075,23526
11496750	6927,28898,3534,9829,22016,20101,747,29084,587,2695
154500	8689,18805,12168,5863,10353,21110,28621,13830,25820,12977
1953250	3658,12394,14020,2610,8313,25289,26722,6096,647,24415
2182750	19643,1539,5131,18808,7059,28184,8689,2257
2378500	23774,18937,3228,5099,10014,19974,16722,12886,26619,14795
2920750	22359,23407,27155,29490,23538,16302,21862,15946,14119,22400
3075000	6592,5995
3363000	18868,15315,25742,8082,3627,25329,4709,15138
4004500	19686,18281,6571,15315,5211
4054000	9090,24088,11304,28124,20121
4133750	27638,25372,20127,14451,9919,1831,21110,15159,14248,16754
5187750	11080,1481,19514,29099,11194,6431,21672
573000	16653,18868,19615,19962,7071,23214,26655,11080,637,7473
7103000	15019,5574,15423,11080,13737,23662,12586,16488,1119,11465
7269250	20578,24571,27791,2729,23295,8637,26180,10895,17273
7476250	1037,24907,4571,23284,19416,15019,29099,28653,23662,13873
848500	9838,7286,19891,16406,23628,22393,2000,24977,259,14261
9212500	14596,7150,4370,18002
9794000	642,9301,10368,24886
9906500	5185,11328,23656,21110,155,26298,8689,12394,28411,7868
11032250	26699,1713,18879,14363
1140750	12541,1293,22313,19421,27060,7868,15395,6741,2251,27912
11564250	25483,14969,6104,9140,1831,4846
2200750	2655,12674,18741,24506,14020,16768,9315,2610,26516,8630
2688750	155,3774,1739,3181,15721,28391,19814,22749,3629
2737250	8684
4186500	7105,27092,12394,11563
5239500	14153,21110,14360,16939
5491500	21110,20620,25212,25989,17405,20154,18024,7089,20803,4162
5994250	23793,7611,18180,27625
6766250	27791,4307,6988,28945,18805,29547,9109,3977
6957500	22029,13793,15534,24898,16722,12754,23861,29547,1065,24576
7657250	3228,7997,29445,2043
835000	19632,14048,25215,11734,16722,207,13878,7059,25642,23202
8702500	11196,7105,29547,23779,24780,3390,15138,16540,8257,17597
8949750	16818,17438,4808,21962,2217,7086
9394500	22371,8965,29099,16540,29472,14533,18491,14588,6880,23781
10112000	6839,2471
10322250	5185,10702,28967,1731,1880,18575,9111
11984750	3627,251,20207,25086,8689,2683,993,12352,21110,21796
1815750	5067,13998
2788750	7096,11176,13776,5043,8842,2898,11431,6918,18515,3647
3149000	9486,9804,29008,13162,24503,14580,18805,18964,20648,9817
3723750	4078,12271,5598,25372,14020,1831,20846,3406,13247,21672
4047000	29446,22043,3983,26737,7208,18712,7105,2655,12828,22547
5968250	16406,29099,26516,13097,4078,21840,3228
6205000	27470,17153,17214,1461
6654750	16110,14261,1415,6299,20180,25909,11687
7306250	2249,24379,679,22359,4691,7868,28754,2669,17676,2655
7513250	24590,1756,29203,29153,4078,7692,23203
8145500	21883,18124
8195000	4078,5185,18024,1758,24519,11080,28410,8943,21672,3034
9782500	23662,17550,5856,6352
980000	3228,29099
11552750	16011,23448,27791,1481,24869
11683250	12541,24704,24196,14603,1249,3886
12371000	12394,14294,2254,24541,8992,12737,9111,11776,23896,16376
1699500	16716,24715
1758250	27791,28463,2764,6947,28481,6571,3091,12560,7389,28992
3168000	3082,19742
341000	26754,25840,16564,17958,15584,4003,26722,23407,679
5199750	679,9936,10866
5293250	679,20506,12220,15672,3995,11519,4571,22583,27700
7034000	27791,14266,3850,27153,10014,26829,29203,1392,17402,22887
7163250	17748,12943,9567,18791,19702,8689,26595,20154,22609,18805
7435500	27950,18024,7975,178,24886
745750	3228,4578,7827,24869,19339,1666,4775,21071,7230,29099
9436000	504,6571,17680,4731,29203,23590,1831,21110,6929
1104500	21110,14294,2683,22393,22583,18678,11196,2257,12220,12394
1934750	21838,25372,21110
200250	12352,9620,12052,19166,1831,25570,5856,17556,3362,679
266500	10282,9487,25005,255,9657,9486,22659
3266750	10066,5416,13888,3228,12220,26318,13749,7045,787
3310750	25086,15432,8689,11328,11176,23774,14952,4172,4997,24083
3588500	21336,23782,27251,530,1831,8637,18024,20846,4644,23284
4376250	8689,15631,27407,21225,19993,11524,18281,12790,16155,28368
4533750	4324,24514,10970,11431,10908,25346,6868
7003500	11196,25090
764750	14153
8070000	29197,27044,18611,18024
8230750	24841,11939,4949
8523250	1731,15934,7827,25500,21336
8633500	8148,5833,1950,255,8767
8730250	911,12068,11679,28453,28876,3228,4571,7611,3913,14976
8799750	20826,12018,14261,18024,13592,679,7868,4389,4571,3252
8848250	24704
9039750	3228,11196,14580,1293,13087,7105,15639,25092,3627,15368
9199500	24969,4578,4081,29099,3228,20803,23031,7105
9982500	9369,542,16009,20800
10654750	12212,2270,7552,14991
2768250	23421,16094
3573750	25260,11176,12220,778,11670,15831,26660,12394,4452,7868
382250	26722,22393
4392000	2610,16527
4423500	24193,4147,29490,21515,9111,6911,11543,8662,20473,8643
4557250	27228,21996,19962,19052
4680000	16463,25372
5155750	24669,23662,18024,18805,14661,11969,2999,15018,7432,8173
5238000	2683,15018,21833,527,11101,9620,15138,3361,5936,8090
5440500	11080,25272,17945,5043
5655250	11196,15645,3228,16500,16406,14048,3702,9131,9340,11396
6299000	25830,16818,1481
7269750	19475,4019
7892000	1530,911,16913,8489,10928,25366,5267,4354,9340,14194
832250	27791,1831,22963,23143,28859,23782,26670,5053,18024,29330
8529750	15138,28059,22583,26883,16609,16939,911,9702,14925,18026
8940500	2655,11080,251,3720,4571,16463,14261,13784,16952,4949
9972250	15138,7963,23187,6290
10592750	25488,23798,3804,15934,13093,646
10966250	8689,14482,251,20456,29224,13039,17087,4949,20952,17118
2331750	953,22126,7179,22732,10584,18805,2436,8628,19539,21092
3549000	5184,14261,5957,5285,24869,12395,5912,10872,26598,647
3592750	14694,5836,29547,16903,8704,7868,993,15405,24601,8689
3675000	1565,13779,7297,11635,6498,10232,14292,20338,15024,9563
3751500	20300,9829,10193,23284,28411
4447000	12627
4814750	7868,26568
5336750	679,6096,15344,26341,377,20146,25272,23251,11000,8965
5467250	8763,27458,19252,23157,24922,1822,21110,27567,16103,19277
6603750	7230
6768000	16818,7827
8435250	14261,7105,16110,11679,11080,21067,18730,16540,10999,22489
9121750	7868,2683,21838,4571,19974,11029,15946,18805,2000,15935
9946250	21865,3720,26619,2899,23241,12754,155,11688,21091
11535500	11679
11632250	25022,4819,24196,15389,21110,11330,12220
1247000	25635,18712,25381,20548,5043,2669
2148250	14294
2350750	23779
2882750	4452,29225,8943,11330
2968250	14273,1831,18805,28985,16463,17331,11624,8637,27625,4578
3405000	4389,5015,20918,5470,1807,19974,19027,9242
5226500	23829,7868,3627,8689,9613,22484,18912,16663,1260,25099
5320000	3228,6167,2683,18692,20388,11196,4452
5438000	14145
7060500	504,3384,19005,11080,23214,26655,3300,29388,13461,8692
776750	3228,2128,2963,18388,22359,26699,29084,26006,18730,22043
10212500	24081,12927,24788,15959
1025250	13247,1918,4014,14119,509
11022500	22319,15019,10718
139000	679
2033500	3627,11176,4949,8689,12352,11465,5009,20015,12220,11328
2808500	7560,24196,12394,25372
4118250	5185,13749,6582
472000	25333,14647,3515,23584,6211,23748,2963,21565,6542,12674
4804500	28465
4809000	1461,24178,27637,22211,9193,10072
4886500	17640,26608,26789,18805,20146
5248750	28924,27035,23623,20668,24375,9290,18575
5745000	26722,9838,11080,2257,4709,20658,26737,18730,4571,29416
7854500	7323,29099,527,4571,22244,24352,20484,8278,14902,20207
8216750	24281,12285,14065,27634
10443000	27135,19466,2373,23628,25488,8719,1392,13779,28378,14482
10653250	20180,29203,21392,24034,3828,23857,18891,2574,4320,26034
11078500	9275,18024
11625250	18990,3740,21628,28017
11947000	11080,6505,9522,13103,20411,23482,16865,21911,1758,2322
3312500	19993,21217
3734250	6290
3892750	15138,3937,13020
4454500	15019,27117,26699,28184,4059,15138,28653
5264500	12394,27791,12220,14261,5470,25372,8625,21110,27625,14020
6458250	7692,22280,27205,23475
6900500	6805,21659
7600250	11176,3228,4949,24869,8662,25570,11052,12758,7868,19509
7715000	27961,2457,11790,24978,7868,13795,19394,3390,9486,8719
7797000	13942,11196,6571,24066,6447,12754,7105,6263,10745,14294
892500	17180,239,23403,11670,18805,3647,2669,23516,18741,15217
10818500	23779,5334,4618,9030,9829,18196,1038,14261,17855,5185
10915250	23556,18075,12395,12220,13873
1173500	20143,5848,20037,15661,8257,15730,8049,5598,7606,24869
12204750	7963,21681,6571,21533
1338750	12586,845,9620,2966,993,13450,12410,6571,360,11363
2076000	3390,24886,21841,24277,19339,14483,7560,8549,24816,5655
2448250	24669,12541,949,21672,21865
2891500	2257,8027,8724,4949,819,3627,14161,14580,255,26722
2940000	26722,11767,12168,24486,25260,11080,24519,2683,14580,19835
4059500	16463,9549,28465,7868,12159,24196,805,3857,16540,10694
4153000	9912,21865,11080,26523,14942,22621,20048,18075,27539,17921
415500	554,27437,3151,28694,8689,194,23164,7542,13017,21442
4895250	15423,11638,12068,24541,16624,15478,19166,16944,21067,26308
5899750	12220,21672,18730,16550,11679
5911250	12352
6014750	28653,21110
7494250	3150,12528
7976750	3228,26806,19813,25483,25372,13962,27849,21862,15203
8049000	22749,14240,14821,2683,27544,21094,17664,20979,5706,25556
8628250	20979,26288,15390,29465,28481,8630,14153,5848,11080,25260
10756500	26771,17706,26972,6656,14942
10885750	23676
1118250	24306,8278,2159,26665,14294,14794,13494,5661,15584,6672
12016750	18741,27683,28653,11849,7248,9671,24277,7061,18353,18612
12142750	22749,9834,14486,2375,10760
1244250	4324,27670,1691,2764,624,19951,28183,7980,4709,7070
1767500	20180,27977,7409,6690,619,14626,5598
2386250	7061,1008,26754,948,24507,9953,6880,6255
2752000	3032,22179,12243,2042,11679,26728,27906,14917,3313,5667
439000	25415,7868,16821,24060,3362,2198,12287,3390,6104,26404
5962750	9563,16800,27446,5803,11080,5151,2683,24172,17706,7105
7143250	10702,22087,217,7613,26077,3181,637,2771,26114,19941
9079500	7868,15741,25272,25669,27314,4691,7208,11022,24447
9123500	12168,14694,15138,20846,18678,2610,10176,13888,26789,4324
969750	2963,17823,14020,2367,3047,15159
10539250	14020,1461,2812,10176,4486,8702
11137750	19891,25360,22447,934,24669,24869,12068,21841,4226,6104
1459000	6147,26614,6290,10014
1911500	16110,1047,18730,3627,10872,8689,21815,11196,4479,8868
4097500	2762,24844
4259500	11176,29099,15315,3135,23628,9111,11018,8005,12541,4949
4547500	8257,27060,26694,8173,10151,13749,6918,10710
5037000	7868,14796,679,21140,27791,6880,26722,12068,27508,19416
5279750	2368,20386,14956,6880,3228,25211,29269,19514,26464,15192
5726500	25733,17244,14470,13779,23465,14020,25372,10059,22731,17072
7405250	17431,15125,11330,25372
746000	21865,155,12435,7105,6571,3032,7613,26288,2410
7568250	13112
8163500	28438,26959,22621,18868,15022,23103,24608,2257,27458,7868
8215250	24628,14261,25372,18251
9179500	11196,17835,12220,27637,20823,17214,17629,29375,26614
9352750	28759,6548,17133,18075
9807250	7868,18905,21885,19890,6096,26699,25086,26722,23934,17759
9839750	18167,28410,647,24081,5197,11328
10972250	13672,23779,12491,16396
11158000	21930,7868,239,21657,5043,8637,24565,360,25169,26422
11494250	11196,27509,8676,18805
11734000	14490,679,28985,26546,7747,13084,16296,19829,14261,7868
11737250	599
11782250	7127,18002
2088000	10949,2198,25079,15019,13020,617,16556,21883,4078,13247
3396250	15138,29077,16939
3846250	23143,11882,15584,11679,12352,1080,8719,16722,25380,2826
4115500	6731,26619,14470,21899
4370750	1666,7168,23628,4078,16343,15638,17058,2655,9053,3723
65500	29099,5443,6152,15639,24196,28687,14623,5814,2452,21840
8072250	19036,6098,27033,22,749,22095,1392,19514,11196,14020
1492500	11679,3627,16540,26605,24886,8637,17653,3926,7868,8689
1528500	22749,23774,5799,23781,28370,21092,12977,3627,18466,7248
1792000	6203,13390,12307,23623,16540,20154,23214,20979,20630,23338
2316250	9688,26288,9657,949,15065,1390,18180,679,6621,10948
3317500	27514,3032,11665,8261,8767,1501,25366,22113,1917,11864
417250	12068,26800,21838,12557,15584,3190,9549
4378500	16100,22947,11857,2826,13020
4503500	24193,11936,26754,13956,14989,12220,4949,3627
4876750	949,4080,11378,20536,11431,12394,11080,7868,14150,2945
6126750	25117,15019,24977,25169
6872750	20393
7184500	7868,2159,28463,16939,10193,24517,4571,2899,27791,24541
8156500	6447,1831,8842,4078,16420,6951,6665,25214,19974,10999
8528750	27791,16913,15672,25372,15315,2655
9586500	8860,17401,10795,414,7868,27888,10620,24601,29501,29541
11114000	25372,20386,21110,25177,7552
12015250	11080
140500	14625,23779,18730,3627,10480,1831,12394,6918
2364500	21865,661,6918
2733500	13272,19824,14451
3014750	7868,13471,2353,24922,1147,18558,28166,2655,4551
3096750	8628,15315,11541,20388
3511000	14020,29203,13020,25346,19651,18196,15164,11263,2610,23620
4782250	10778,679,9658,27791,15359,5724,10193,12142,8446
5170500	6096,21672,18805,19973,18730,4571,4949,14020,7868,17581
6233750	4220,18180,10584,3458,21146,26619,10014,10678,3776,3051
6848000	24601,26619,23622,12977,8816,9671,5454,15584
8017000	23284,15096,22280,27505,3719
8353250	27205,12285,7560,16331,4302,3438,7230,22204,28401,26401
9076750	4731,2826,25372,3665,17748,22368,5712,14119,18575,1547
9979000	251,8628,20661,6096,7868,25260,3627,2257,25372
10119250	7868,5087,10282,6326
11131750	10726,5738,29472,882,4039,915,25488,14482,17647,16406
11631250	5598
11794250	28924,164,27092,29099,22365,14025,1218,12220
3148500	12795,16217,3627,14894,27346,4762,5306,7620,155,28561
3245250	23878,18730
3326250	9479,24459,4163,18712,27389,9389,20154,8943,614,17232
3404000	905,22246,6246,3627,29,8446,18273,15911,1385,28653
4625750	15446,22321,10840,24471,1428,26000,14482,17882,17945,10570
5110750	25793,1004,1739,26114,8414,21146,18167,7096,3324,5590
6301250	574,11543,8226,29547,8637,22393,20555,13209,14942,1031
6380000	28425,24459,20327,28059,6682,24196
691500	22664,26288,12977,27791,28641,7868,12431,4270,29445,14498
7918750	26959,26404,18275,7479,24541,13749,11652,9802,23202,11225
8160750	18529,15308,3958,17641,11196
8327250	14917
8822250	17483,25402,18013,4578,16821
9015000	7090
9513250	9195,414,23928,1008,22319,16420,20800,23861,18024,12583
9671750	29203,2826,26722,7868,14119,2655,21110,4731,23122
11558000	749,12674,6290,21611,24307,25372,16788,7552
1838750	16818
2198750	16550,12220,12394,13054,9250,12257,13216,5429,14294,18024
267250	2367,10690,15549,8313,679,5053,20297,1237,18829,21925
2807500	27117,12688,1015,1010,3817,19379,5557,11329,10014,18024
2823250	2610,25329,9111
299750	11080,24869,24601,23612,3719,3034,8528,28410,4452
3009000	5627,8724,22393,27117,2033,12327,15019,19014,28347,1507
393250	4949,519,20154,13093,11176,2891,22306,16782,20603,17319
5082500	7105,14020
5828250	4808,9031,599,16979,6988
64000	12394,11080
6807250	22393,27791,25372,8327,15192,5712,5529,8630,13394,10646
7211250	23656,7061
7568750	12285,1831,4329,17087,3458,8327,2655,2891
791500	24831,10329,16606,3627,14712,8738,23492,10810,20297,23424
8346250	6734,16939
8909750	24054,20803,15681,28270,22342
11121500	20297,15799,13049,8530,6597,24601,18024
11129250	11080,4949,949,14580,14577,11280,6672,9829,16409,11687
11527500	27791,16884,5305,21110
1365000	13737,14580,679
1441500	12670,12033,27508,2846,743,2826
1688750	12220,14020,3145,5376,19671,7248,16550,554,22499,11857
2103250	12394,1831,7567,13592,13737,6724,5458,20661,14902,24325
3684750	16754,16463,1831,6728,20297,25372,24059
3799500	21768
4087750	27791,251,7868,23475,26605
448250	15911
4631250	13103,29099,15934,20896,18353,3228,4078,7868,5184,27052
4712250	20902,14276,18388,2963
5522250	21672,2257,7048,28710,4949,15315,25260,4479,10788,4571
5957500	24966,2826,24385,29203,19514,8637,9824
650750	17772,18202
6904000	5267,10056,9111,26546,11319
731750	11196,7692,15924,9195,29008,3384,23623,28631
9215000	14294,6352,8651,12394,25029,2436,1773,29425,6178,10097
11352000	7096,15155,6163,12352
12331000	18180,7542,1831,28184,21758,6294,26614,19540,21739,11330
1622500	8148,22027,19179,19381,12285,24911,14020,15584,8662,451
1710500	7868,14780,28065,29547,12977,3228,1390,18730,2729
2232500	679,14261,11000,24929,911,6431,11060,26516,4683,24986
252500	23861,18544,18805,14011,23826,6199,15089,23656,12541
3010000	13975,4220
3335000	325
3781500	27161,2695,15606,911,28117,241
4317250	22029,15159,5619,12173,8338,4172,18628,3398,12220,19182
4475750	13592,3719,11612,8689,4949,21110,3627,25372,12068,15934
5078750	18990,7465,25669,9549,1031,21657,14580,7096,554,27319
5910250	28525,937,26605
6015000	24323
