10816000	27334
11949750	2198,2198,29547,16519,16519,1902,28209,25177,25177
12234750	4078,29465,6681,25517
3410000	12855
5812000	17641,20472,19993,19993,19993,19993,19993,19759,19759,679,11465
7921500	17327,28087,12674
9394250	28899,9563,7105
10592000	17846
11307500	2463
5915250	14242
8096750	3228,8769,26288,21672
10000250	6438,9563,5598,5598
11711250	1392,1392,14165,13168,5330,20349,21338,6175,6175,8942,23331,3759,28453,9609,9609,3719,10866,23861,24942,24942,24942,599
2756000	13773,15344,2198,21092,21092,11347,15320,3590,25565,21485,24311
4336750	16463
8111500	11080,11080,11080
9463750	3677
12377250	2729,21887
1724250	7868
5987000	7976
7116750	26605,20952,19514,24503,5506,6876
10234000	24013
1074750	12220
10976250	7354,743,14580,14580
154750	14119,9834,569,11196,11196,11196,8943
1727500	27334
3282250	23475,23623
7588000	5848,28824,25839,10329,10329,10329,10329,18575
8555500	29078,29078,19379,15962,10741,12173,2249,19341,1282,27615,7762,13044,4738,24963,18180,5598
10578000	28992
11590500	17127,17127
1629250	7727,21758,21758
3913250	6754,18213
10628500	21092
11535250	19021
6700250	8719,9549
854250	20158,23549,15832,19692
11169500	15584,25040
11957000	21995
3249250	12394
6751750	1008,3658,510
9802000	24015,24947,18804
11601500	13240,27785
425500	13450,17506,22094
8845250	4127,16857,18736,6550,11826
9694750	15383,22508
11300000	8689,18024,13701,13701
11701500	17641,22052,26679,26679
1793250	4949,679
203750	4728,18075,25372,12977,13799
2797750	20595,20595,8533,11790
4907500	24430
8573000	6328,17372
9055750	18024,18024
11225500	23342
1561250	13891,13891,13891,14153,3804,17945,251
5865750	28177,57
6140500	637
6634500	9454,9454,27886,1257
7785250	12132,12132,11790,20846
11747250	11605,7411,16624,28411,282,282,11244,11244,16918,20207,6961,4411,9111,15784,10840,26523,12285,18730,14025,11652,8826,27487,7692,4960,679,17577,22218,4571,18712,155,9620,251,8943,15498,15915,18353,14048,9563
12386500	13087
3031750	15639
3114000	6828,20484,21092,21110,2319,15259,2655,22268
4256000	11679
563500	21840,9620,28347,14073,21838,12426,8313,26,17520,3254,14728,5260,5260,20300,5461,1694,23284,5661,3658,15069,20359,19632
5642000	12512,10840,14318
6412750	15019
10052000	143
5292000	1131,11670
8051750	21911
10312750	6672,6672,15934,15934,15934,7868,2899,20164,9620,4949,5185,17547,17547,17547,17547,17547,25260,25260,22319
10715500	8240
236000	9452
4037500	25883
5059000	8856,22327,9195
